D3,39,Hillsborough,2010,3912161,"THAI CAFE","301 E TWIGGS ST",TAMPA,33602,2332276,3,Food,"Routine - Food","Call Back - Complied",4/21/2014,,,0,0,0,0,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5400402,5223398
D3,39,Hillsborough,2010,3915436,"PF CHANG'S BISTRO","219 WESTSHORE PLAZA",TAMPA,33609,2323875,2,Food,"Routine - Food","Call Back - Complied",4/21/2014,,,0,0,0,0,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2426488,5224960
D3,39,Hillsborough,2010,3915525,"GOLDEN BOWL CHINESE REST","3447 LITHIA PINECREST RD",VALRICO,33596,2296974,1,Food,"Routine - Food","Inspection Completed - No Further Action",4/21/2014,,,32,5,7,20,Y,0,2,3,0,0,2,0,6,0,1,1,2,1,3,0,0,0,0,0,0,1,2,1,0,2,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2480678,4974030
D3,39,Hillsborough,2010,3915620,"COLD STONE CREAMERY","3426 LITHIA PINECREST RD",VALRICO,33596,2350430,1,Food,"Routine - Food","Inspection Completed - No Further Action",4/21/2014,,,3,0,2,1,Y,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4440029,5050768
D3,39,Hillsborough,2010,3915692,"HOLY HOG BARBECUE","3501 N ARMENIA AVE",TAMPA,33607-1607,2360520,1,Food,"Routine - Food","Inspection Completed - No Further Action",4/21/2014,,,10,0,2,8,Y,0,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4378929,5064995
D3,39,Hillsborough,2010,3916141,"HYDE PARK TEA COTTAGE","108 S WILLOW",TAMPA,33606,2282625,1,Food,"Routine - Food","Inspection Completed - No Further Action",4/21/2014,,,2,0,0,2,Y,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3413508,4953817
D3,39,Hillsborough,2010,3916451,"COAST RESTAURANT","5312 AVION PARK DR",TAMPA,33607,2326095,1,Food,"Routine - Food","Inspection Completed - No Further Action",4/21/2014,,,10,3,3,4,Y,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3818494,5016302
D3,39,Hillsborough,2010,3916756,"LUNA'S MEXICAN RESTAURANT","5924 PROVIDENCE ROAD",RIVERVIEW,33578,2316827,1,Food,"Routine - Food","Inspection Completed - No Further Action",4/21/2014,,,15,0,6,9,Y,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4162581,5003008
D3,39,Hillsborough,2010,3916910,"MARCO'S PIZZA STORE #8063","5918 PROVIDENCE ROAD",RIVERVIEW,33578,2339735,1,Food,"Routine - Food","Inspection Completed - No Further Action",4/21/2014,,,4,1,3,0,Y,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4300237,5035615
D3,39,Hillsborough,2010,3916920,"PIZZA FAMIGLIA","1402 E FLETCHER AVE",TAMPA,33612,2389728,1,Food,"Food-Licensing Inspection","Warning Issued",4/21/2014,,,31,3,5,23,N,0,2,0,0,0,0,0,2,0,1,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,1,2,0,0,1,8,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5903699,5267017
