D5,11,Alachua,2010,1101640,"CHEF BROTHERS CATERING","5240 NW 34 ST STE-A",GAINESVILLE,32605,2320079,3,Food,"Routine - Food","Admin. Complaint Callback Not Complied",6/16/2014,,,0,0,0,0,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5430232,5258767
D5,11,Alachua,2010,1101640,"CHEF BROTHERS CATERING","5240 NW 34 ST STE-A",GAINESVILLE,32605,2387623,1,Food,"Routine - Food","Administrative complaint recommended",6/16/2014,,,13,5,3,5,Y,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5430232,5259876
D5,11,Alachua,2010,1102293,"PIZZA HUT/WING STREET","5004 NW 34 ST",GAINESVILLE,32605,2387636,1,Food,"Routine - Food","Inspection Completed - No Further Action",6/16/2014,,,5,1,1,3,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5320486,5259939
D5,11,Alachua,2010,1102317,"TACO BELL 26458","2224 NW 13 ST",GAINESVILLE,32609,2387708,1,Food,"Routine - Food","Inspection Completed - No Further Action",6/16/2014,,,3,1,0,2,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4182724,5260232
D5,11,Alachua,2010,1102320,"IRONWOOD GOLF COURSE","2100 NE 39 AVE",GAINESVILLE,326092033,2311339,2,Food,"Routine - Food","Call Back - Admin. complaint recommended",6/16/2014,,,5,2,1,2,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2129497,5222152
D5,11,Alachua,2010,1103308,"SUBWAY #719","203 NE 39 AVE",GAINESVILLE,32609,2387682,1,Food,"Routine - Food","Inspection Completed - No Further Action",6/16/2014,,,1,1,0,0,Y,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5337229,5260120
D5,11,Alachua,2010,1103309,"TACO DEL MAR #2013","203 NE 39 AVE",GAINESVILLE,32609,2387683,1,Food,"Routine - Food","Inspection Completed - No Further Action",6/16/2014,,,3,2,0,1,Y,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5337231,5260121
D5,11,Alachua,2010,1103378,"PARKS PLACE","120 NW 39TH AVE",GAINESVILLE,32609,2435260,2,Food,"Routine - Food","Call Back - Extension given, pending",6/16/2014,,,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5897681,5346971
D5,20,Clay,2010,2000850,"EAGLE HARBOR GOLF CLUB","2217 EAGLE HARBOR PKWY","ORANGE PARK",32003,2388627,1,Food,"Routine - Food","Inspection Completed - No Further Action",6/16/2014,,,12,2,2,8,Y,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2151036,5263724
D5,20,Clay,2010,2000881,"WENDY'S #2296","1575 ISLAND LANE","ORANGE PARK",32003,2388356,1,Food,"Routine - Food","Inspection Completed - No Further Action",6/16/2014,,,3,2,0,1,Y,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2151060,5262755
D5,20,Clay,2010,2001168,"BRICK OVEN PIZZERIA & GASTROPUB","1811 TOWN CENTER BLVD","FLEMING ISLAND",32003,2377993,1,Food,"Complaint Full","Warning Issued",6/16/2014,,,21,5,4,12,Y,0,0,2,0,1,0,0,3,0,2,0,0,0,2,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5611199,5202751
D5,20,Clay,2010,2001261,"THE LUNCH BOX DELI","1890 KINGSLEY AVE #116","ORANGE PARK",32073,2387662,1,Food,"Routine - Food","Inspection Completed - No Further Action",6/16/2014,,,7,2,1,4,Y,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4461538,5260061
D5,20,Clay,2010,2001270,"JASON'S DINING & SPIRITS","150 PARK AVE","ORANGE PARK",32073,2387661,1,Food,"Routine - Food","Inspection Completed - No Further Action",6/16/2014,,,18,2,7,9,Y,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,1,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,5397737,5260060
D5,22,Columbia,2010,2200661,"CHARLIE'S RIB SHACK INC","7629 SW US HWY 27","FORT WHITE",32038,2381820,1,Food,"Complaint Full","Inspection Completed - No Further Action",6/16/2014,,,8,2,2,4,Y,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5705993,5236148
D5,26,Duval,2010,2608431,JUDSON'S,"2540 OAK ST",JACKSONVILLE,322044504,2386893,1,Food,"Routine - Food","Warning Issued",6/16/2014,,,16,3,6,7,Y,1,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,2,0,0,0,0,0,1,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2174971,5257576
D5,26,Duval,2010,2609161,"FAMOUS SANDWICHES","1185 CASSAT AVENUE",JACKSONVILLE,32205,2386895,1,Food,"Routine - Food","Inspection Completed - No Further Action",6/16/2014,,,6,0,2,4,Y,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3629708,5257582
D5,26,Duval,2010,2609207,"HARDEES #1501513","498 BUSCH DR",JACKSONVILLE,32218,2310975,1,Food,"Routine - Food","Inspection Completed - No Further Action",6/16/2014,,,16,1,6,9,Y,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,4,1,1,0,0,0,0,1,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5594521,4994621
D5,26,Duval,2010,2610563,BONO'S,"8011 MERRILL RD #23",JACKSONVILLE,322773799,2387547,1,Food,"Routine - Food","Inspection Completed - No Further Action",6/16/2014,,,6,3,0,3,Y,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2175552,5259717
D5,26,Duval,2010,2610670,"BURGER KING #6986","11031 OLD ST AUGUSTINE RD",JACKSONVILLE,32257,2357807,1,Food,"Routine - Food","Inspection Completed - No Further Action",6/16/2014,,,4,0,1,3,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3778611,5061410
