D2,60,"Palm Beach",2010,6021243,"THE EGG & I","1035 W GATEWAY BLVD STE 201-204.5","BOYNTON BEACH",33426,2452770,1,Food,"Routine - Food","Warning Issued",3/25/2015,,,10,2,4,4,Y,0,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,5698378,5419691
D2,60,"Palm Beach",2010,6021292,"MEAT MARKET PALM BEACH","191 BRADLEY PLACE","PALM BEACH",33480,2478422,1,Food,"Routine - Food","Inspection Completed - No Further Action",3/25/2015,,,8,2,3,3,Y,2,2,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5687654,5528652
D2,60,"Palm Beach",2014,6051405,"LA HACIENDA RESTAURANT","13870 WELLINGTON TRCE",WELLINGTON,33414,1178123,1,Food,"Routine - Food","Inspection Completed - No Further Action",3/25/2015,,,1,0,0,1,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4472177,5423641
D2,60,"Palm Beach",2014,6051680,"TAQUERIA GUERRERO #2","1425 S MAIN ST","BELLE GLADE",33430,1177671,1,Food,"Routine - Food","Warning Issued",3/25/2015,,,8,4,3,1,Y,0,1,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4464933,5392334
D2,16,Broward,2013,1611217,"AFFAIRS D'ELEGANCE INC","121 SW 5 ST","POMPANO BEACH",33060,2456281,4,Food,"Complaint Full","Call Back - Complied",3/26/2015,,,0,0,0,0,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3957573,5520257
D2,16,Broward,2010,1613480,"GRANDE PIZZA CO","3373 SHERIDAN ST",HOLLYWOOD,33021,2459712,1,Food,"Routine - Food","Inspection Completed - No Further Action",3/26/2015,,,9,2,4,3,Y,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4458524,5442522
D2,16,Broward,2010,1618386,"WENDYS OLD FASH HMBGR 142-2526","1904 WESTON RD",WESTON,33326,2478165,1,Food,"Routine - Food","Inspection Completed - No Further Action",3/26/2015,,,2,0,0,2,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2146633,5526987
D2,16,Broward,2010,1618621,"TIENDA VIEJA RESTAURANT","4449 HOLLYWOOD BLVD",HOLLYWOOD,33021,2457734,1,Food,"Routine - Food","Inspection Completed - No Further Action",3/26/2015,,,9,4,2,3,Y,0,0,4,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5505420,5436243
D2,16,Broward,2010,1619059,PIZZARELLA,"4475 SHERIDAN ST",HOLLYWOOD,33021,2459633,1,Food,"Routine - Food","Warning Issued",3/26/2015,,,1,0,1,0,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2829685,5442432
D2,16,Broward,2010,1619575,"MOFONGA HOUSE REST","7155 B PEMBROKE RD","PEMBROKE PINES",33023,2452341,1,Food,"Routine - Food","Inspection Completed - No Further Action",3/26/2015,,,11,1,4,6,Y,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3776175,5418549
D2,16,Broward,2010,1620054,TROPIX,"2912 S SR 7",MIRAMAR,33023,2453952,1,Food,"Routine - Food","Warning Issued",3/26/2015,,,5,0,1,4,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2990649,5423564
D2,16,Broward,2010,1620638,LANDSHARK,"50 TERMINAL DR","FORT LAUDERDALE",33315,2466042,1,Food,"Routine - Food","Inspection Completed - No Further Action",3/26/2015,,,17,8,2,7,Y,0,0,2,0,0,0,0,2,0,1,0,4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5806346,5464950
D2,16,Broward,2010,1620639,"TORN BASIL","50 TERMINAL DR","FORT LAUDERDALE",33315,2466053,1,Food,"Routine - Food","Inspection Completed - No Further Action",3/26/2015,,,4,0,1,3,Y,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5788201,5464963
D2,16,Broward,2010,1620705,"DELICIAS PERVANAS","2023 HOLLYWOOD BLVD",HOLLYWOOD,33020,2478196,1,Food,"Complaint Full","Inspection Completed - No Further Action",3/26/2015,,,16,2,3,11,Y,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,4,0,0,0,1,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3253520,5527169
D2,16,Broward,2010,1620732,STARBUCKS,"50 TERMINAL DR","FORT LAUDERDALE",33315,2431501,1,Food,"Routine - Food","Inspection Completed - No Further Action",3/26/2015,,,3,0,1,2,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5802395,5338379
D2,16,Broward,2010,1620810,"LONGHORN STEAKHOUSE","4899 SHERIDAN ST",HOLLYWOOD,33021,2456354,1,Food,"Routine - Food","Warning Issued",3/26/2015,,,9,3,3,3,Y,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2513009,5431931
