D2,53,Martin,2010,5301609,"DOMINOS PIZZA","6382 SE FEDERAL HWY",STUART,34997,2505966,1,Food,"Routine - Food","Warning Issued",08/25/2015,,,4,1,1,2,Y,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3584387,5619492
D2,53,Martin,2010,5301609,"DOMINOS PIZZA","6382 SE FEDERAL HWY",STUART,34997,2505966,2,Food,"Routine - Food","Call Back - Complied",11/16/2015,,,0,0,0,0,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3584387,5720683
D2,53,Martin,2010,5301610,"COLD STONE CREAMERY #1562","2189 SE FEDERAL HWY",STUART,34994,2506144,2,Food,"Routine - Food","Call Back - Extension given, pending",10/20/2015,,,2,0,2,0,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3596258,5717945
D2,53,Martin,2010,5301610,"COLD STONE CREAMERY #1562","2189 SE FEDERAL HWY",STUART,34994,2506144,3,Food,"Routine - Food","Call Back - Complied",10/20/2015,,,0,0,0,0,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3596258,5762203
D2,53,Martin,2010,5301610,"COLD STONE CREAMERY #1562","2189 SE FEDERAL HWY",STUART,34994,2506144,1,Food,"Routine - Food","Warning Issued",08/21/2015,,,4,0,3,1,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3596258,5619717
D2,53,Martin,2010,5301613,"CHIPOTLE MEXICAN GRILL #1564","2181 SE FEDERAL HWY",STUART,34994,2516514,1,Food,"Routine - Food","Inspection Completed - No Further Action",01/19/2016,,,0,0,0,0,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4262429,5634708
D2,53,Martin,2010,5301615,"KAZU JAPANESE RESTAURANT","2137 SE FEDERAL HWY",STUART,34994,2506519,1,Food,"Routine - Food","Inspection Completed - No Further Action",01/20/2016,,,3,0,2,1,Y,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3655394,5620277
D2,53,Martin,2010,5301616,"COURTYARD BY MARRIOTT HOTEL","7615 SW LOST RIVER RD",STUART,34997,2506769,1,Food,"Routine - Food","Inspection Completed - No Further Action",08/14/2015,,,4,3,1,0,Y,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3667091,5620646
D2,53,Martin,2010,5301616,"COURTYARD BY MARRIOTT HOTEL","7615 SW LOST RIVER RD",STUART,34997,2544619,1,Food,"Routine - Food","Inspection Completed - No Further Action",05/07/2016,,,9,3,1,5,Y,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3667091,5712779
D2,53,Martin,2010,5301619,"JIMMY JOHN'S SANDWICH SHOP","2117 SE FEDERAL HWY",STUART,34994,2529853,3,Food,"Routine - Food","Call Back - Complied",03/01/2016,,,0,0,0,0,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5830498,5815739
