200,2010,"BOB EVANS FARMS LLC",SEAT,,"ATTN TAX DEPT","8111 SMITH MILL ROAD",,,"NEW ALBANY",OH,43054,736,941-491-2225,"BOB EVANS RESTAURANT",,"5903 BROOKHILL BLVD",,,SARASOTA,FL,34232,68,,7,05,SEA6804774,20,20,12/01/2016,01/08/2016,130,"Risk Level 2",
200,2010,"G&G FOODS INC",SEAT,,"BF FORT MYERS INC","25450 AIRPORT RD",,,"PUNTA GORDA",FL,33950,18,,WENDYS,,"13417 S MCCALL RD",,,"PORT CHARLOTTE",FL,33981,18,941-698-9445,7,07,SEA1801636,20,20,12/01/2016,07/30/2015,93,"Risk Level 1",
200,2010,"SNAPPER'S INC",SEAT,,"RUM RUNNERS","5848 CAPE HARBOUR DR",,,"CAPE CORAL",FL,33914,46,239-542-0200,"RUM RUNNERS",,"5848 CAPE HARBOUR DR",,,"CAPE CORAL",FL,33914,46,239-542-0200,7,10,SEA4605616,20,20,12/01/2016,02/08/2016,300,"Risk Level 2",
200,2010,"MR TEQUILA MEXICAN RESTAURANT INC",SEAT,,"MR TEQUILA MEXICAN RESTAURANT","491 W CORTEZ RD",,,BRADENTON,FL,34207,51,941-321-5780,"MR TEQUILA MEXICAN RESTAURANT",,"491 W CORTEZ RD",,,BRADENTON,FL,34207,51,941-751-9006,7,18,SEA5104314,20,20,12/01/2016,05/10/2016,150,"Risk Level 2",
200,2010,"WOODY'S RIVER ROO INC",SEAT,,,"5717 E 18TH ST",,,ELLENTON,FL,34222,51,941-722-2391,"WOODY'S RIVER ROO PUB & GRILL",,"5717 E 18TH ST",,,ELLENTON,FL,34222,51,941-722-2391,7,02,SEA5100092,20,20,12/01/2016,06/29/2016,288,"Risk Level 2",
200,2010,"LURCAT LLC",SEAT,,"LURCAT LLC","211 NORTH FIRST ST SUITE 175",,,MINNEAPOLIS,MN,55401,,612-317-4255,"CAFE BAR/LUCRAT UPSTAIRS",,"494 5 AVE SOUTH",,,NAPLES,FL,34102,21,239-213-3357,7,15,SEA2102453,20,20,12/01/2016,04/21/2016,200,"Risk Level 2",
200,2010,"LURCAT LLC",SEAT,,"LURCAT LLC","211 NORTH FIRST ST SUITE 175",,,MINNEAPOLIS,MN,55401,,612-317-4255,"BAR LURCAT-DOWNSTAIRS",,"494 5 AVE SOUTH",,,NAPLES,FL,34102,21,239-213-3357,7,15,SEA2102452,20,20,12/01/2016,01/07/2016,140,"Risk Level 2",
200,2010,"PORT CHARLOTTE GOLF COURSE, LLC.",SEAT,,"PT CHARLOTTE GOLF CLUB","22400 GLENEAGLES TERRACE",,,"PORT CHARLOTTE",FL,33952,18,941-639-3208,"PORT CHARLOTTE GOLF COURSE, LLC.",,"22400 GLENEAGLES TERRACE",,,"PORT CHARLOTTE",FL,33952,18,941-639-3208,7,07,SEA1800708,20,20,12/01/2016,03/21/2016,157,"Risk Level 2",
200,2010,"GARRATT FOOD SERVICES INC",SEAT,,SUBWAY,"2628 OAKGROVE AVE",,,"SAINT AUGUSTINE",FL,32092-3600,65,239-940-1925,SUBWAY,,"18990 S TAMIAMI TRL STE #108",,,"FORT MYERS",FL,33908,46,239-481-7415,7,13,SEA4605630,20,20,12/01/2016,06/27/2016,42,"Risk Level 1",
200,2010,"STAMATIS FAMILY RESTAURANT INC",SEAT,,"ZOI KOUROUPI","1186 SANDY ST",,,"PORT CHARLOTTE",FL,33952,18,941-204-3271,"STAMATIS FAMILY RESTAURANT",,"1890 N TAMIAMI TRAIL",,,"NORTH FORT MYERS",FL,33903,46,239-652-9999,7,08,SEA4605072,20,20,12/01/2016,04/27/2016,48,"Risk Level 2",
200,2010,"CHEN BENFA",SEAT,,"SUPER WOK","2430 VANDERBILT BEACH RD # 102",,,NAPLES,FL,34109,21,407-694-9948,"SUPER WOK CHINESE RESTAURANT",,"2430 VANDERBILT BEACH RD # 102",,,NAPLES,FL,34109,21,239-596-9887,7,14,SEA2102734,20,20,12/01/2016,05/12/2016,10,"Risk Level 2",
200,2010,"HOLMAN SUBS II INC",SEAT,,,"950 CATTLEMEN RD",,,SARASOTA,FL,34232,68,941-378-0177,"SUBWAY #28815",,"11513 PALM BRUSH TRL",,,BRADENTON,FL,34202,51,941-727-1707,7,02,SEA5105059,20,20,12/01/2016,03/03/2016,28,"Risk Level 2",
200,2010,"GSP FORT MYERS LLC",SEAT,,,"555 BRIARWOOD CIRCLE",,"SUITE 150","ANN ARBOR",MI,48108,722,734-327-0300,"BLUE POINTE OYSTER BAR & SEAFOOD GRILL",,"13499 US HWY 41 STE 141",,,"FORT MYERS",FL,33907,46,239-433-0924,7,13,SEA4605456,20,20,12/01/2016,04/28/2016,180,"Risk Level 2",
200,2010,"SUNSTREAM INC",SEAT,,"ZIZI RESAURANT BELLASERA RESORT","221 9 ST SOUTH",,,NAPLES,FL,34102,21,239-707-1456,"ZIZI RESTAURANT",,"221 9 ST SOUTH",,,NAPLES,FL,34102,21,239-262-4835,7,15,SEA2102746,20,20,12/01/2016,06/09/2016,130,"Risk Level 2",
200,2010,"STAINTON CORP",SEAT,,"DEANS SOUTH OF BORDER C/O P G BAKING CO","130 TAMIAMI TRAIL",,,"PUNTA GORDA",FL,33950,18,941-255-1661,"DEANS SOUTH OF THE BORDER",,"130 TAMIAMI TRL",,,"PUNTA GORDA",FL,33950,18,941-575-1763,7,08,SEA1801645,20,20,12/01/2016,06/30/2016,199,"Risk Level 2",
200,2010,"NORMA JEAN'S BAR & GRILL INC",SEAT,,"NORMA JEAN'S BAR & GRILL INC","1635 US 41 BYPASS SOUTH 4A",,,VENICE,FL,34293,68,941-484-3524,"NORMA JEAN'S BAR & GRILL",,"1635 US 41 BYPASS SOUTH, UNIT 4A",,,VENICE,FL,34293,68,941-492-5524,7,03,SEA6804790,20,20,12/01/2016,06/30/2016,150,"Risk Level 2",
200,2010,"SEA KEY WEST EXPRESS LLC",SEAT,,"SEA KEY WEST EXPRESS","1200 MAIN ST",,,"FORT MYERS BEACH",FL,33931,46,239-253-2604,"BIG CAT EXPRESS",,"2500 MAIN ST",,,"FORT MYERS BEACH",FL,33931,46,239-394-9700,7,11,SEA4605644,20,20,12/01/2016,07/23/2015,215,"Risk Level 1",
200,2010,"NAPLES LAKES COUNTRY CLUB HOMEOWNERS ASSN INC",SEAT,,"GRILLE POOL BUILDING/ACCOUNTS PAYABLE","4784 INVERNESS CLUB DRIVE",,,NAPLES,FL,34112,21,239-732-6700,"NAPLES LAKE CC GRILLE POOL",,"4784 INVERNESS CLUB DRIVE",,,NAPLES,FL,34112,21,239-949-2304,7,16,SEA2102496,20,20,12/01/2016,02/02/2016,44,"Risk Level 1",
200,2010,"NAPLES LAKES COUNTRY CLUB HOMEOWNERS ASSN INC",SEAT,,"ATTN: ACCOUNTS PAYABLE","4784 INVERNESS CLUB DRIVE",,,NAPLES,FL,34112,21,239-732-6700,"NAPLES LAKES COUNTRY CLUB",,"4784 INVERNESS CLUB DRIVE",,,NAPLES,FL,34112,21,239-949-2304,7,16,SEA2102510,20,20,12/01/2016,06/22/2016,175,"Risk Level 2",
200,2010,"MATTAY VICTOR J",SEAT,,"VICTOR MATTAY","PO BOX 1912",,,"ANNA MARIA",FL,34216,51,941-358-9544,"DIPS ICE CREAM",,"9801 GULF DR",,,"ANNA MARIA",FL,34216,51,941-713-9745,7,01,SEA5103873,20,20,12/01/2016,12/09/2015,10,"Risk Level 1",
200,2010,"GK HOLDING COMPANY INC",SEAT,,"BEEF O BRADYS","3501 PASO FINO DRIVE",,,"LAKE PLACID",FL,33852,38,863-441-2068,"BEEF O' BRADY'S",,"110 PLAZA AVE",,,"LAKE PLACID",FL,33852,38,863-441-2068,7,20,SEA3801024,20,20,12/01/2016,06/16/2016,155,"Risk Level 2",
200,2010,"BOB EVANS FARMS INC",SEAT,,"BOB EVANS FARMS INC #467 TAX DEPT","8111 SMITH MILL ROAD",,,"NEW ALBANY",OH,43054,736,614-492-2225,"BOB EVANS #467",,"4312 S TAMIAMI TRAIL",,,VENICE,FL,34293,68,941-493-8879,7,03,SEA6804786,20,20,12/01/2016,06/02/2016,130,"Risk Level 2",
200,2010,"I C NAPLES INC",SEAT,,"CHUCK FICKER","740 N COLLIER BLVD STE 111",,,"MARCO ISLAND",FL,34145,21,239-289-8217,"COLD STONE CREAMERY",,"740 N COLLIER BLVD STE 111 BLG 2",,,"MARCO ISLAND",FL,34145,21,239-393-0046,7,16,SEA2102758,20,20,12/01/2016,02/26/2016,10,"Risk Level 1",
200,2010,"3 MJ INC",SEAT,,"TOKYO BAY II","24880 S TAMIAMI TRL",,,"BONITA SPRINGS",FL,34134,46,239-495-3098,"TOKYO BAY II",,"24880 S TAMIAMI TRL, SUITE 2",,,"BONITA SPRINGS",FL,34134,46,239-495-5044,7,19,SEA4605641,20,20,12/01/2016,06/27/2016,230,"Risk Level 2",
200,2010,"HERON CREEK ASSOCIATES LTD",SEAT,,,"5301 HERON CREEK BLVD",,,"NORTH PORT",FL,34287,68,941-429-3285,"HERON CREEK GOLF & COUNTRY CLUB",,"5301 HERON CREEK BLVD",,,"NORTH PORT",FL,34287,68,941-429-9705,7,03,SEA6804794,20,20,12/01/2016,05/14/2016,350,"Risk Level 2",
